iter	AUC	CrossEntropy
822	0.8553288576	0.4690598942
823	0.8553382636	0.4690472502
824	0.8553476404	0.4690348739
825	0.8553575164	0.4690223887
826	0.8553664206	0.469010657
827	0.8553747668	0.4689995424
828	0.8553831562	0.4689879117
829	0.8553925344	0.4689756437
830	0.8554016766	0.4689633403
831	0.8554122254	0.4689491759
832	0.8554206867	0.468936761
833	0.8554278518	0.4689267637
834	0.8554378524	0.4689129217
835	0.855446845	0.468901779
836	0.8554555755	0.4688898209
837	0.8554657379	0.4688758495
838	0.8554741472	0.4688642451
839	0.8554836819	0.4688509932
840	0.8554925341	0.4688388659
841	0.8554994079	0.4688288042
842	0.8555091364	0.4688162076
843	0.8555199582	0.4688018689
844	0.8555300178	0.4687881868
845	0.8555403825	0.4687739994
846	0.8555488023	0.4687627377
847	0.8555599961	0.4687469195
848	0.8555676803	0.4687367714
849	0.8555759478	0.4687249145
850	0.8555850061	0.4687129635
851	0.8555947785	0.4687005019
852	0.8556043457	0.4686872324
853	0.8556132656	0.4686751314
854	0.8556241134	0.4686609377
855	0.8556323912	0.4686502594
856	0.8556416958	0.4686376483
857	0.8556503436	0.4686257037
858	0.8556582417	0.4686139372
859	0.8556696554	0.4685988016
860	0.8556782814	0.4685871927
861	0.8556865651	0.4685761094
862	0.8556956418	0.4685632147
863	0.8557048132	0.4685507751
864	0.8557137683	0.4685388467
865	0.8557243368	0.4685244233
866	0.8557344099	0.4685113928
867	0.8557425823	0.4684994162
868	0.8557517568	0.4684875112
869	0.8557617848	0.4684745276
870	0.8557700066	0.4684631567
871	0.8557779781	0.4684521265
872	0.8557875764	0.4684389626
873	0.8557949119	0.4684290901
874	0.8558046634	0.4684153043
875	0.8558126153	0.4684044371
876	0.8558202051	0.4683937869
877	0.8558299123	0.4683803645
878	0.8558384451	0.4683688807
879	0.8558490811	0.468355521
880	0.8558578821	0.4683434675
