iter	AUC	CrossEntropy
488	0.7409390209	0.6127339498
489	0.7409755993	0.6127056337
490	0.7409990796	0.6126788632
491	0.7410357161	0.6126512926
492	0.741056405	0.6126232494
493	0.7410927845	0.6125943672
494	0.7411212611	0.6125661067
495	0.7411553454	0.6125386453
496	0.7411901106	0.6125114102
497	0.7412247757	0.6124829939
498	0.7412492239	0.6124539484
499	0.7412786401	0.6124258872
500	0.7412971301	0.6123988998
501	0.7413197423	0.6123711094
502	0.7413589167	0.6123445889
503	0.7413944857	0.6123166553
504	0.7414299005	0.6122890902
505	0.7414643362	0.6122626732
506	0.7414884173	0.6122336187
507	0.7415244253	0.6122065223
508	0.7415464619	0.6121764699
509	0.7415817135	0.6121500615
510	0.7416013458	0.6121230262
511	0.7416100401	0.6120934646
512	0.7416408347	0.6120665615
513	0.7416627083	0.612040063
514	0.7416944806	0.612015273
515	0.7417127292	0.6119876195
516	0.7417466665	0.6119622274
517	0.741771325	0.6119348998
518	0.7418047552	0.6119084646
519	0.7418068137	0.6118782544
520	0.7418282993	0.6118520607
521	0.7418552019	0.6118250294
522	0.7418884597	0.6117999385
523	0.7419154866	0.6117741034
524	0.7419428284	0.6117485042
525	0.7419754416	0.6117208128
526	0.7420083885	0.6116961685
527	0.7420309544	0.611669982
528	0.7420463605	0.6116439467
529	0.7420785025	0.6116173781
530	0.7421122578	0.6115908024
531	0.7421476414	0.611565132
532	0.7421775531	0.611540011
533	0.7422091114	0.6115133864
534	0.7422490714	0.6114874533
535	0.7422723079	0.6114612652
536	0.7423033099	0.6114363689
537	0.7423343542	0.6114104505
538	0.7423485977	0.6113836905
539	0.7423669607	0.6113587955
540	0.7423954225	0.6113336567
541	0.7424059131	0.6113072451
542	0.7424150309	0.6112824744
543	0.742433109	0.6112587916
544	0.7424585465	0.611232539
545	0.7424821583	0.6112072874
546	0.7425042426	0.6111827374
547	0.7425367618	0.6111580205
548	0.7425612142	0.6111318845
549	0.7425915184	0.6111075343
550	0.7426087371	0.6110827167
551	0.7426042723	0.6110545915
552	0.7426320786	0.6110303171
553	0.7426522489	0.6110061675
554	0.7426863148	0.6109814885
555	0.7427149978	0.610958054
556	0.7427489817	0.6109340177
557	0.7427758931	0.610910052
558	0.7427986317	0.6108855941
559	0.7428310163	0.6108624658
560	0.7428538232	0.6108389586
561	0.7428841258	0.6108156167
562	0.742905881	0.6107922023
563	0.7429273493	0.6107676578
564	0.7429514083	0.6107451799
565	0.7429724459	0.6107218603
566	0.7430008461	0.6106989291
567	0.7430151233	0.6106744101
568	0.743044962	0.6106512059
569	0.7430653301	0.6106272077
570	0.7430876523	0.6106045418
571	0.7431112402	0.6105813848
572	0.7431343141	0.610557421
573	0.7431611881	0.6105340427
574	0.7431910238	0.6105110178
575	0.7432138942	0.6104872054
576	0.7432432294	0.610463002
577	0.7432657475	0.6104404001
578	0.7432947648	0.6104182488
579	0.7433198829	0.6103958275
580	0.7433556483	0.6103717573
581	0.7433705096	0.6103492179
582	0.7433863879	0.6103264308
583	0.7434023103	0.6103027426
584	0.7434270983	0.6102801649
585	0.7434538406	0.6102584225
586	0.7434760489	0.6102350172
587	0.7434992798	0.6102127407
588	0.7435217957	0.6101911246
589	0.7435524786	0.61016917
590	0.7435793615	0.6101471201
591	0.7436005047	0.6101244089
592	0.743631568	0.6101024351
593	0.7436477171	0.6100799203
594	0.7436722989	0.6100582727
595	0.7436949183	0.6100341673
596	0.7437213	0.6100119041
597	0.7437446931	0.6099890568
598	0.743767976	0.6099672882
599	0.743782368	0.6099439098
600	0.7438026709	0.6099211391
601	0.7438223543	0.6098995516
602	0.7438414762	0.6098774173
603	0.7438720148	0.6098552123
604	0.7438985062	0.6098349217
605	0.7439167046	0.6098133185
606	0.7439445427	0.6097928428
607	0.7439579306	0.6097707873
608	0.7439861388	0.6097492887
609	0.7440045054	0.6097279898
610	0.7440217162	0.6097066241
611	0.7440460058	0.6096867826
612	0.7440676479	0.6096654795
613	0.7440721611	0.6096436178
614	0.7440791938	0.6096225838
615	0.7441032121	0.6096015025
616	0.7441278107	0.609581504
617	0.7441507433	0.6095602928
618	0.7441708333	0.6095396917
619	0.7441927173	0.6095198092
620	0.7442108684	0.6094988136
621	0.7442342185	0.6094781186
622	0.7442590019	0.6094559663
623	0.7442784843	0.6094360582
624	0.7443043853	0.6094147956
625	0.7443310759	0.6093952896
626	0.7443569043	0.6093747622
627	0.7443782793	0.6093542231
628	0.7443990943	0.6093349716
629	0.7444164293	0.6093145751
630	0.7444243636	0.6092944941
631	0.7444479189	0.6092745102
632	0.7444741917	0.6092551296
633	0.7444982032	0.6092355113
634	0.7445251781	0.6092149382
635	0.7445407065	0.6091953037
636	0.7445655881	0.6091761254
637	0.7445894691	0.6091551113
638	0.7445938151	0.6091327155
639	0.7446146332	0.6091141851
640	0.7446227174	0.6090933574
641	0.7446439914	0.6090725108
642	0.7446631154	0.6090531599
643	0.744690069	0.6090330548
644	0.7447094562	0.6090128797
645	0.7447213477	0.6089928665
646	0.744737541	0.6089740589
647	0.7447550338	0.6089552564
648	0.7447745816	0.6089345897
649	0.7447919093	0.6089148799
650	0.7448134349	0.6088969329
651	0.7448310121	0.6088770998
652	0.7448516521	0.6088600715
653	0.7448718607	0.6088418753
654	0.7448935668	0.6088228996
655	0.7449056314	0.6088044581
656	0.7449239145	0.6087847125
657	0.7449448014	0.6087653333
658	0.7449504906	0.6087444019
659	0.7449687878	0.6087235485
660	0.7449925908	0.6087046508
661	0.7450111817	0.6086864575
662	0.7450274104	0.6086663221
663	0.745044964	0.6086479147
664	0.7450659147	0.608629926
665	0.7450852644	0.6086132781
666	0.7451036832	0.6085943696
667	0.745123663	0.6085760203
668	0.7451425884	0.6085569432
669	0.745161612	0.608538206
670	0.7451747945	0.6085185454
671	0.7451939269	0.6084996738
672	0.7452175531	0.6084808537
673	0.7452385699	0.6084629971
674	0.7452576049	0.6084449421
675	0.7452785399	0.6084268028
676	0.7452939963	0.608408296
677	0.7453186649	0.6083898409
678	0.7453345334	0.6083704508
679	0.7453578052	0.6083524876
680	0.7453818049	0.6083345908
681	0.7454002214	0.6083177815
682	0.745421076	0.6082999021
683	0.7454337861	0.6082804028
684	0.7454427286	0.608262771
685	0.7454617553	0.6082455452
686	0.7454691592	0.6082267155
687	0.7454760969	0.6082074616
688	0.7454970985	0.6081890738
689	0.7455206841	0.6081726454
690	0.745531572	0.6081544474
691	0.7455472066	0.6081351411
692	0.7455673805	0.6081180154
693	0.7455886957	0.6081003824
694	0.7456063168	0.6080829653
695	0.7456241705	0.6080650625
696	0.7456460285	0.6080489964
697	0.745665442	0.6080332574
698	0.7456838956	0.6080155687
699	0.7456944401	0.6079972087
700	0.7457058338	0.6079785352
701	0.7457248735	0.6079607921
702	0.745746407	0.607942775
703	0.7457651435	0.6079265669
704	0.74578257	0.6079090764
705	0.745791772	0.6078930451
706	0.7458121627	0.6078757267
707	0.7458282445	0.6078587556
708	0.7458519242	0.6078402807
709	0.7458669776	0.6078236601
710	0.7458849593	0.6078077214
711	0.7459057354	0.6077910702
712	0.7459242144	0.6077753777
713	0.7459423268	0.6077590898
714	0.7459598819	0.6077420416
715	0.7459806018	0.6077251612
716	0.7459932306	0.6077084241
717	0.7460123779	0.6076922879
718	0.7460268341	0.6076744963
719	0.7460376244	0.6076575818
720	0.7460516316	0.6076400249
721	0.7460730733	0.6076244279
722	0.7460931487	0.6076088876
723	0.7461120664	0.6075936636
724	0.7461297928	0.6075761367
725	0.7461444202	0.607558974
726	0.7461634149	0.6075425173
727	0.7461668762	0.6075248516
728	0.7461787712	0.6075081586
729	0.7461961076	0.6074927505
730	0.7462150809	0.6074756113
731	0.746236257	0.6074584526
732	0.7462450079	0.6074420595
733	0.7462593895	0.6074267313
734	0.746274354	0.607409195
735	0.7462856734	0.6073940195
736	0.7463048119	0.6073785798
737	0.7463233323	0.6073611607
738	0.7463409869	0.6073460704
739	0.7463590717	0.607330793
740	0.7463667993	0.6073134645
741	0.7463804564	0.6072973118
742	0.7463978809	0.6072818087
743	0.7464115728	0.6072655833
744	0.7464262051	0.607250462
745	0.7464409668	0.6072328309
746	0.7464592359	0.6072174822
747	0.7464704635	0.6072016667
748	0.7464823676	0.6071857816
749	0.7464982049	0.6071697814
750	0.7465183844	0.6071549125
751	0.7465374598	0.6071390844
752	0.7465517918	0.6071222113
753	0.7465683897	0.6071064386
754	0.7465792716	0.6070916904
755	0.7465961575	0.6070763633
756	0.7466108079	0.6070611761
757	0.7466268246	0.6070462208
758	0.746637491	0.6070294346
759	0.7466567512	0.6070137347
760	0.7466764096	0.6069977904
761	0.7466936583	0.6069834249
762	0.7466960137	0.6069627965
763	0.7467136952	0.6069474824
764	0.7467326517	0.6069313286
765	0.7467529063	0.6069146707
766	0.7467667174	0.6068987809
767	0.7467775873	0.6068854584
768	0.7467924599	0.6068695154
769	0.7468110835	0.6068553531
770	0.7468288514	0.6068402335
771	0.7468413693	0.6068237571
772	0.7468585158	0.6068087038
773	0.7468742223	0.6067929693
774	0.7468882723	0.6067781001
775	0.7469027566	0.6067626005
776	0.7469131985	0.6067474929
777	0.746929621	0.6067323581
778	0.7469450686	0.6067169312
779	0.7469584179	0.6067030197
780	0.7469666088	0.6066875436
781	0.7469735481	0.6066722966
782	0.7469885032	0.6066573659
783	0.7469976179	0.6066412956
784	0.7470136531	0.6066270088
785	0.7470244862	0.6066130497
786	0.7470412141	0.6065978586
787	0.747059407	0.6065828137
