iter	AUC	CrossEntropy
706	0.7133693345	0.6380462767
707	0.7133928402	0.6380190675
708	0.7134254802	0.6379916305
709	0.7134590075	0.6379632219
710	0.7134682565	0.6379339025
711	0.7135190324	0.6379045256
712	0.7135451165	0.637875429
713	0.7135922567	0.6378469195
714	0.7135987564	0.6378184202
715	0.7136296639	0.6377911876
716	0.7136764915	0.6377637432
717	0.7137188184	0.6377355972
718	0.7137652035	0.6377095728
719	0.7137725092	0.6376802276
720	0.7138056066	0.6376519393
721	0.71384818	0.63762369
722	0.7138513421	0.6375945073
723	0.7138855437	0.6375672737
724	0.7139083218	0.6375392773
725	0.7139752889	0.6375129054
726	0.7139973206	0.6374842371
727	0.7140067887	0.6374564371
728	0.7140623378	0.6374281718
729	0.7141061654	0.637400481
730	0.7141518144	0.6373721447
731	0.7141744052	0.6373445977
732	0.7142015135	0.6373178055
733	0.7142309707	0.6372906427
734	0.7142839329	0.6372634238
735	0.7143295916	0.637235845
736	0.7143287822	0.637208146
737	0.7143852221	0.6371818224
738	0.7143742569	0.6371546488
739	0.7144315455	0.6371272842
740	0.7144591314	0.6370991028
741	0.7145220129	0.6370739552
742	0.7145752868	0.6370462759
743	0.7145817667	0.6370195352
744	0.7146358926	0.6369935299
745	0.7146726014	0.6369673858
746	0.7147248866	0.63694006
747	0.7147693428	0.6369131719
748	0.7148212853	0.6368874848
749	0.7148650752	0.6368608255
750	0.7149039082	0.6368341886
751	0.7149254688	0.6368076377
752	0.7149377065	0.636780273
753	0.7149807825	0.6367534397
754	0.7150208164	0.6367272582
755	0.7150492826	0.6367003835
756	0.7150869421	0.6366740764
757	0.7151334446	0.6366479534
758	0.7151712512	0.6366207209
759	0.7152149645	0.6365942954
760	0.7152331833	0.6365689165
761	0.7152591944	0.636542644
762	0.7152495496	0.6365159384
763	0.7152505925	0.6364904235
764	0.7152704306	0.6364644262
765	0.7153176287	0.6364372339
766	0.715340796	0.6364113129
767	0.7153888805	0.6363854807
768	0.715419346	0.6363591583
769	0.715422784	0.636332771
770	0.7154783481	0.6363074991
771	0.7155129024	0.636281647
772	0.715548797	0.6362567918
773	0.7155750364	0.6362306561
774	0.7155773977	0.6362042259
775	0.7156254487	0.6361792574
776	0.7156394658	0.6361533097
777	0.7156826443	0.6361283395
778	0.7156693199	0.6361021727
779	0.7157204242	0.636077434
780	0.715773781	0.6360524926
781	0.7158138036	0.6360272757
782	0.7158270789	0.6360023495
783	0.7158600432	0.6359780344
784	0.7158802216	0.6359523593
785	0.7158918018	0.6359256804
786	0.7159227677	0.6359009827
787	0.7159630996	0.63587615
788	0.7159890653	0.6358510327
789	0.7160095328	0.6358258415
790	0.7160489529	0.6358005879
791	0.7160875761	0.6357764066
792	0.7161310742	0.6357504624
793	0.7161665961	0.6357251986
794	0.7161732811	0.635700322
795	0.7162030123	0.6356764384
796	0.7162345246	0.6356516156
797	0.716274527	0.6356270174
798	0.7163089113	0.6356028279
799	0.7163569782	0.6355781188
800	0.7163835666	0.6355531362
801	0.7164368007	0.6355283199
802	0.7164673777	0.6355036893
803	0.7164912464	0.6354784657
804	0.716533722	0.6354540956
805	0.7165573319	0.6354290747
806	0.7166008812	0.6354048057
807	0.7166453012	0.6353804434
808	0.7166775736	0.6353560346
809	0.7166936639	0.6353316183
810	0.7167258852	0.6353071955
811	0.7167474418	0.6352830161
812	0.7167600002	0.6352590814
813	0.7168113839	0.6352348317
814	0.7168420772	0.6352114718
815	0.7168709819	0.6351869238
816	0.7169192539	0.6351620128
817	0.7169550434	0.6351375187
818	0.7169895438	0.6351134313
819	0.7170218496	0.6350890586
820	0.7170573421	0.6350643506
821	0.7170849029	0.6350397059
822	0.7171354329	0.6350158734
823	0.7171722993	0.6349921804
824	0.7171972363	0.6349677615
825	0.7172312873	0.6349437554
826	0.7172501447	0.6349202407
827	0.71728849	0.6348978203
828	0.7173153315	0.6348735831
829	0.7173246633	0.6348495058
830	0.7173657729	0.6348264915
831	0.7173805147	0.6348026271
832	0.7174341101	0.6347794976
833	0.7174574262	0.6347553142
834	0.7174567351	0.6347313357
835	0.7174786908	0.6347083961
836	0.7174959536	0.6346835156
837	0.717496828	0.6346590213
838	0.7175303352	0.634634311
839	0.7175353457	0.6346103744
840	0.717566831	0.6345866268
841	0.71760837	0.634563581
842	0.7176213397	0.6345399012
